reascend,verb,go up or climb.
reascend,verb,rise or move up through the air.
reascended,verb,go up or climb.
reascended,verb,rise or move up through the air.
reascending,verb,ascend again or to a former position.
reascends,verb,ascend again or to a former position.
reason,noun,"a cause, explanation, or justification for an action or event."
reason,noun,"the power of the mind to think, understand, and form judgements logically."
reason,verb,"think, understand, and form judgements logically."
reasonable,adjective,having sound judgement; fair and sensible.
reasonable,adjective,as much as is appropriate or fair; moderate.
reasonableness,,Capable of reasoning; rational: a reasonable person. 2. Governed by or being in accordance with reason or sound thinking: a reasonable solution to the problem. 3. Being within the bounds of common sense: arrive home at a reasonable hour.
reasonably,adverb,in a sensible way.
reasonably,adverb,to a moderate or acceptable degree; fairly.
reasoned,adjective,based on logic or good sense.
reasoned,verb,"think, understand, and form judgements logically."
reasoning,noun,"the action of thinking about something in a logical, sensible way."
reasons,noun,"a cause, explanation, or justification for an action or event."
reasons,noun,"the power of the mind to think, understand, and form judgements logically."
reasons,verb,"think, understand, and form judgements logically."
reassemble,verb,(of a group) gather together again.
reassembled,verb,(of a group) gather together again.
reassembles,verb,(of a group) gather together again.
reassembling,verb,(of a group) gather together again.
reassert,verb,assert again.
reasserted,verb,assert again.
reasserting,verb,assert again.
reasserts,verb,assert again.
reassess,verb,"consider or assess again, in the light of new or different factors."
reassessed,verb,"consider or assess again, in the light of new or different factors."
reassesses,verb,"consider or assess again, in the light of new or different factors."
reassessing,verb,"consider or assess again, in the light of new or different factors."
reassessment,,"In this question, reassessment is a noun that means a new appraisal or evaluation. To perform a reassessment of something is to evaluate it again, or reappraise it, especially if its value has changed or new information has altered your understanding of it."
reassessments,,"In this question, reassessment is a noun that means a new appraisal or evaluation. To perform a reassessment of something is to evaluate it again, or reappraise it, especially if its value has changed or new information has altered your understanding of it."
reassign,verb,appoint (someone) to a different post or role.
reassigned,verb,appoint (someone) to a different post or role.
reassigning,verb,appoint (someone) to a different post or role.
reassignment,,"Reassign is a combination of re-, meaning ""again,"" and assign, which is from the Latin word assignare, meaning to mark out. Today reassign is often used in work-related discussions to indicate a transfer."
reassigns,verb,appoint (someone) to a different post or role.
reassimilate,verb,take in and understand fully (information or ideas).
reassimilate,verb,(of the body or any biological system) absorb and digest (food or nutrients).
reassimilate,verb,regard as similar; liken.
reassimilated,verb,take in and understand fully (information or ideas).
reassimilated,verb,(of the body or any biological system) absorb and digest (food or nutrients).
reassimilated,verb,regard as similar; liken.
reassimilation,,assimilation definition. The process by which a person or persons acquire the social and psychological characteristics of a group: âWaves of immigrants have been assimilated into the American culture.â
reassort,,"Reassortment is the mixing of the genetic material of a species into new combinations in different individuals. Several different processes contribute to reassortment, including assortment of chromosomes, and chromosomal crossover."
reassorted,,"Reassortment is the mixing of the genetic material of a species into new combinations in different individuals. Several different processes contribute to reassortment, including assortment of chromosomes, and chromosomal crossover."
reassorting,,Definition of âreassortâ Collins English Dictionary. reassort.
reassortment,,"Reassortment is the mixing of the genetic material of a species into new combinations in different individuals. Several different processes contribute to reassortment, including assortment of chromosomes, and chromosomal crossover."
reassortments,,"Reassortment is the mixing of the genetic material of a species into new combinations in different individuals. Several different processes contribute to reassortment, including assortment of chromosomes, and chromosomal crossover."
reassorts,,<b>Definition</b> of <b>REASSORT</b>. transitive verb. : to assort again. intransitive verb. : to become assorted again : separate anew &lt;the genes <b>reassort</b> during meiosis&gt;
reassume,verb,take on or gain (something) again.
reassumed,verb,take on or gain (something) again.
reassumes,verb,take on or gain (something) again.
reassuming,verb,take on or gain (something) again.
reassumptions,noun,the reception of the Virgin Mary bodily into heaven. This was formally declared a doctrine of the Roman Catholic Church in 1950.
reassumptions,noun,"a thing that is accepted as true or as certain to happen, without proof."
reassumptions,noun,the action of taking on power or responsibility.
reassurance,noun,the action of removing someone's doubts or fears.
reassurances,noun,the action of removing someone's doubts or fears.
reassure,verb,say or do something to remove the doubts and fears of (someone).
reassured,verb,say or do something to remove the doubts and fears of (someone).
reassures,verb,say or do something to remove the doubts and fears of (someone).
reassuring,verb,say or do something to remove the doubts and fears of (someone).
reassuringly,,"reassure. v. ""restore (someone) to confidence,"" 1590s, from re- ""back, again"" + assure. Related: Reassured; <b>reassuring</b>."
reattach,verb,attach (something that has fallen or been taken off) in its former position.
reattached,verb,attach (something that has fallen or been taken off) in its former position.
reattaches,verb,attach (something that has fallen or been taken off) in its former position.
reattaching,verb,attach (something that has fallen or been taken off) in its former position.
reattain,verb,attain (an objective or position) again.
reattained,verb,attain (an objective or position) again.
reattaining,verb,attain (an objective or position) again.
reattains,verb,attain (an objective or position) again.
reattempt,verb,attempt to achieve (something) again.
reattempted,verb,attempt to achieve (something) again.
reattempting,verb,attempt to achieve (something) again.
reattempts,verb,attempt to achieve (something) again.
reave,verb,carry out raids in order to plunder.
reaves,verb,carry out raids in order to plunder.
reavow,,"<b>Reavow</b> is worth 12 points in Scrabble, and 13 points in Words with Friends. There are 6 letters in <b>reavow</b>: A E O R V W."
reavowed,,"<b>Reavowed</b> is worth 15 points in Scrabble, and 16 points in Words with Friends. There are 8 letters in <b>reavowed</b>: A D E E O R V W."
reavows,,"<b>Reavows</b> is worth 13 points in Scrabble, and 14 points in Words with Friends. There are 7 letters in <b>reavows</b>: A E O R S V W."
reawaken,verb,(with reference to a feeling or state) emerge or cause to emerge again; awaken again.
reawakened,verb,(with reference to a feeling or state) emerge or cause to emerge again; awaken again.
reawakening,verb,(with reference to a feeling or state) emerge or cause to emerge again; awaken again.
reawakenings,,"Transitive <b>meaning</b> ""to rouse from sleep"" is recorded from 1510s; figurative sense of ""to stir up, rouse to activity"" is from c.1600."
reawakens,verb,(with reference to a feeling or state) emerge or cause to emerge again; awaken again.
reawaking,verb,(with reference to a feeling or state) emerge or cause to emerge again; awaken again.
reb,noun,"a traditional Jewish title or form of address, corresponding to <i>Sir</i>, for a man who is not a rabbi (used preceding the forename or surname)."
rebait,,"<b>Rebait</b> is worth 8 points in Scrabble, and 9 points in Words with Friends. There are 6 letters in <b>rebait</b>: A B E I R T."
rebaptism,noun,"the Christian religious rite of sprinkling water on to a person's forehead or of immersing them in water, symbolizing purification or regeneration and admission to the Christian Church. In many denominations, baptism is performed on young children and is accompanied by name-giving."
rebaptized,verb,administer baptism to (someone); christen.
rebaptizing,,"<b>Rebaptism</b> is the baptism of a person who has previously been baptized, usually in association with a denomination that does not recognize the validity of the previous baptism. When a denomination <b>rebaptizes</b> members of another denomination, it is a sign of significant differences in theology."
rebarbative,adjective,unattractive and objectionable.
rebate,noun,"a partial refund to someone who has paid too much for tax, rent, or a utility."
rebate,verb,pay back (a sum of money) as a rebate.
rebated,verb,pay back (a sum of money) as a rebate.
rebater,,"<b>rebate definition</b>. The return of part of a payment for a good. Unlike a discount, which is deducted from the price before purchase, a <b>rebate</b> is returned after purchase."
rebaters,,"A <b>rebate</b> is an amount paid by way of reduction, return, or refund on what has already been paid or contributed. It is a type of sales promotion that marketers use primarily as incentives or supplements to product sales. The mail-in <b>rebate</b> (MIR) is the most common."
rebates,noun,"a partial refund to someone who has paid too much for tax, rent, or a utility."
rebates,verb,pay back (a sum of money) as a rebate.
rebating,verb,pay back (a sum of money) as a rebate.
rebato,noun,"a large, stiff collar, fashionable from the late 16th to the mid 17th centuries, typically trimmed with lace."
rebbe,noun,"a rabbi, especially a religious leader of the Hasidic sect."
rebbes,noun,"a rabbi, especially a religious leader of the Hasidic sect."
rebec,noun,"a medieval stringed instrument played with a bow, typically having three strings."
rebeck,noun,"a medieval stringed instrument played with a bow, typically having three strings."
rebecks,noun,"a medieval stringed instrument played with a bow, typically having three strings."
rebecs,noun,"a medieval stringed instrument played with a bow, typically having three strings."
rebel,noun,a person who rises in opposition or armed resistance against an established government or leader.
rebel,verb,rise in opposition or armed resistance to an established government or leader.
rebelled,verb,rise in opposition or armed resistance to an established government or leader.
rebelling,verb,rise in opposition or armed resistance to an established government or leader.
rebellion,noun,an act of armed resistance to an established government or leader.
rebellions,noun,an act of armed resistance to an established government or leader.
rebellious,adjective,"showing a desire to resist authority, control, or convention."
rebelliously,adjective,"showing a desire to resist authority, control, or convention."
rebelliousness,,"defying or resisting some established authority, government, or tradition; insubordinate; inclined to rebel. pertaining to or characteristic of rebels or rebellion."
rebels,noun,a person who rises in opposition or armed resistance against an established government or leader.
rebels,verb,rise in opposition or armed resistance to an established government or leader.
rebid,verb,bid again.
rebidding,verb,bid again.
rebids,verb,bid again.
rebind,verb,give a new binding to (a book).
rebinding,verb,give a new binding to (a book).
rebinds,verb,give a new binding to (a book).
rebirth,noun,the process of being reincarnated or born again.
rebirths,noun,the process of being reincarnated or born again.
reboarding,verb,(of a passenger) board (a ship or vehicle) again.
reboil,,"<b>Reboil</b> is worth 8 points in Scrabble, and 10 points in Words with Friends. There are 6 letters in <b>reboil</b>: B E I L O R."
reboot,verb,(with reference to a computer system) boot or be booted again.
rebop,,"<b>Rebop</b> is worth 9 points in Scrabble, and 11 points in Words with Friends. There are 5 letters in <b>rebop</b>: B E O P R."
rebops,,"<b>Rebop</b> is worth 9 points in Scrabble, and 11 points in Words with Friends. There are 5 letters in <b>rebop</b>: B E O P R."
reborn,adjective,brought back to life or activity.
rebound,verb,bounce back through the air after hitting something hard.
rebound,verb,"recover in value, amount, or strength after a decrease or decline."
rebound,verb,"(of an event or action) have an unexpected adverse consequence for (someone, especially the person responsible for it)."
rebounded,verb,bounce back through the air after hitting something hard.
rebounded,verb,"recover in value, amount, or strength after a decrease or decline."
rebounded,verb,"(of an event or action) have an unexpected adverse consequence for (someone, especially the person responsible for it)."
rebounding,verb,bounce back through the air after hitting something hard.
rebounding,verb,"recover in value, amount, or strength after a decrease or decline."
rebounding,verb,"(of an event or action) have an unexpected adverse consequence for (someone, especially the person responsible for it)."
rebounds,verb,"recover in value, amount, or strength after a decrease or decline."
rebounds,verb,"(of an event or action) have an unexpected adverse consequence for (someone, especially the person responsible for it)."
rebounds,verb,bounce back through the air after hitting something hard.
rebozo,noun,"a long scarf covering the head and shoulders, traditionally worn by Spanish-American women."
rebroadcast,verb,broadcast or relay (a programme or signal) again.
rebroadcasted,verb,broadcast or relay (a programme or signal) again.
rebroadcasting,verb,broadcast or relay (a programme or signal) again.
rebroadcasts,verb,broadcast or relay (a programme or signal) again.
rebs,noun,a Confederate soldier in the American Civil War.
rebuff,verb,reject (someone or something) in an abrupt or ungracious manner.
rebuff,noun,"an abrupt or ungracious rejection of an offer, request, or friendly gesture."
rebuffed,verb,reject (someone or something) in an abrupt or ungracious manner.
rebuffing,verb,reject (someone or something) in an abrupt or ungracious manner.
rebuffs,verb,reject (someone or something) in an abrupt or ungracious manner.
rebuffs,noun,"an abrupt or ungracious rejection of an offer, request, or friendly gesture."
rebuild,verb,build (something) again after it has been damaged or destroyed.
rebuild,noun,an instance of rebuilding.
rebuilding,verb,build (something) again after it has been damaged or destroyed.
rebuilds,verb,build (something) again after it has been damaged or destroyed.
rebuilds,noun,an instance of rebuilding.
rebuke,verb,express sharp disapproval or criticism of (someone) because of their behaviour or actions.
rebuke,noun,an expression of sharp disapproval or criticism.
rebuked,verb,express sharp disapproval or criticism of (someone) because of their behaviour or actions.
rebukes,verb,express sharp disapproval or criticism of (someone) because of their behaviour or actions.
rebukes,noun,an expression of sharp disapproval or criticism.
rebuking,verb,express sharp disapproval or criticism of (someone) because of their behaviour or actions.
rebury,verb,bury again.
reburied,verb,bury again.
reburies,verb,bury again.
reburying,verb,bury again.
rebus,noun,"a puzzle in which words are represented by combinations of pictures and individual letters; for instance, <i>apex</i> might be represented by a picture of an ape followed by a letter <i>X</i>."
rebuses,noun,"a puzzle in which words are represented by combinations of pictures and individual letters; for instance, <i>apex</i> might be represented by a picture of an ape followed by a letter <i>X</i>."
rebut,verb,claim or prove that (evidence or an accusation) is false.
rebuts,verb,claim or prove that (evidence or an accusation) is false.
rebuttable,,"Both in common law and in civil law, a <b>rebuttable</b> presumption (in Latin, praesumptio iuris tantum) is an assumption made by a court, one that is taken to be true unless someone comes forward to contest it and prove otherwise. For example, a defendant in a criminal case is presumed innocent until proved guilty."
rebuttably,,"Both in common law and in civil law, a <b>rebuttable</b> presumption (in Latin, praesumptio iuris tantum) is an assumption made by a court, one that is taken to be true unless someone comes forward to contest it and prove otherwise. For example, a defendant in a criminal case is presumed innocent until proved guilty."
rebuttal,noun,an instance of rebutting evidence or an accusation.
rebuttals,noun,an instance of rebutting evidence or an accusation.
rebutted,verb,claim or prove that (evidence or an accusation) is false.
rebutter,noun,a defendant's reply to the plaintiff's surrejoinder.
rebutters,noun,a defendant's reply to the plaintiff's surrejoinder.
rebutting,verb,claim or prove that (evidence or an accusation) is false.
recalcitrance,,Full <b>Definition</b> of <b>RECALCITRANT</b>. 1. : obstinately defiant of authority or restraint. a : difficult to manage or operate.
recalcitrances,adjective,having an obstinately uncooperative attitude towards authority or discipline.
recalcitrancy,adjective,having an obstinately uncooperative attitude towards authority or discipline.
recalcitrancies,noun,a person with a recalcitrant attitude.
recalcitrant,adjective,having an obstinately uncooperative attitude towards authority or discipline.
recalculate,verb,"calculate again, typically using different data."
recalculated,verb,"calculate again, typically using different data."
recalculates,verb,"calculate again, typically using different data."
recalculating,verb,"calculate again, typically using different data."
recalculations,,"tr.v. reÂ·calÂ·cuÂ·latÂ·ed, reÂ·calÂ·cuÂ·latÂ·ing, reÂ·calÂ·cuÂ·lates. To calculate again, especially in order to eliminate errors or to incorporate additional factors or data. reâ²calÂ·cuÂ·laâ²tion n. ThesaurusAntonymsRelated WordsSynonymsLegend:"
recalibrates,verb,calibrate (something) again or differently.
recall,verb,"bring (a fact, event, or situation) back into one's mind; remember."
recall,verb,officially order (someone) to return to a place.
recall,noun,the action or faculty of remembering something learned or experienced.
recall,noun,an act or instance of officially recalling someone or something.
recalled,verb,"bring (a fact, event, or situation) back into one's mind; remember."
recalled,verb,officially order (someone) to return to a place.
recallers,,"<b>Recallers</b> is worth 11 points in Scrabble, and 14 points in Words with Friends. There are 9 letters in <b>recallers</b>: A C E E L L R R S."
recalling,verb,"bring (a fact, event, or situation) back into one's mind; remember."
recalling,verb,officially order (someone) to return to a place.
recalls,verb,"bring (a fact, event, or situation) back into one's mind; remember."
recalls,verb,officially order (someone) to return to a place.
recalls,noun,the action or faculty of remembering something learned or experienced.
recalls,noun,an act or instance of officially recalling someone or something.
recane,,"<b>Recane</b> is worth 8 points in Scrabble, and 10 points in Words with Friends. There are 6 letters in <b>recane</b>: A C E E N R."
recant,verb,"say that one no longer holds an opinion or belief, especially one considered heretical."
recantation,noun,a statement that one no longer holds a particular opinion or belief; a retraction.
recantations,noun,a statement that one no longer holds a particular opinion or belief; a retraction.
recanted,verb,"say that one no longer holds an opinion or belief, especially one considered heretical."
recanting,verb,"say that one no longer holds an opinion or belief, especially one considered heretical."
recantingly,verb,"say that one no longer holds an opinion or belief, especially one considered heretical."
recants,verb,"say that one no longer holds an opinion or belief, especially one considered heretical."
recap,verb,state again as a summary; recapitulate.
recap,noun,a summary of what has been said; a recapitulation.
recapitalize,verb,"provide (a business) with more capital, especially by replacing debt with stock."
recapitalized,verb,"provide (a business) with more capital, especially by replacing debt with stock."
recapitalizes,verb,"provide (a business) with more capital, especially by replacing debt with stock."
recapitalizing,verb,"provide (a business) with more capital, especially by replacing debt with stock."
recapitulate,verb,summarize and state again the main points of.
recapitulated,verb,summarize and state again the main points of.
recapitulates,verb,summarize and state again the main points of.
recapitulating,verb,summarize and state again the main points of.
recapitulation,noun,an act or instance of summarizing and restating the main points of something.
recapitulations,noun,an act or instance of summarizing and restating the main points of something.
recapitulative,,"the act of recapitulating or the state of being recapitulated. a brief review or summary, as of a speech. Biology. the theory that the stages an organism passes through during its embryonic development repeat the evolutionary stages of structural change in its ancestral lineage. Music."
recapped,verb,state again as a summary; recapitulate.
recapping,verb,state again as a summary; recapitulate.
recaps,verb,state again as a summary; recapitulate.
recapture,verb,capture (a person or animal that has escaped).
recaptured,verb,capture (a person or animal that has escaped).
recaptures,verb,capture (a person or animal that has escaped).
recapturing,verb,capture (a person or animal that has escaped).
recast,verb,give (a metal object) a different form by melting it down and reshaping it.
recast,verb,allocate the parts in (a play or film) to different actors.
recasting,verb,give (a metal object) a different form by melting it down and reshaping it.
recasts,verb,give (a metal object) a different form by melting it down and reshaping it.
recce,noun,another term for reconnaissance.
recede,verb,go or move back or further away from a previous position.
recede,verb,"(of a quality, feeling, or possibility) gradually diminish."
recede,verb,(of a man's hair) cease to grow at the temples and above the forehead.
receded,verb,go or move back or further away from a previous position.
receded,verb,"(of a quality, feeling, or possibility) gradually diminish."
receded,verb,(of a man's hair) cease to grow at the temples and above the forehead.
recedes,verb,go or move back or further away from a previous position.
recedes,verb,"(of a quality, feeling, or possibility) gradually diminish."
recedes,verb,(of a man's hair) cease to grow at the temples and above the forehead.
receding,verb,go or move back or further away from a previous position.
receding,verb,"(of a quality, feeling, or possibility) gradually diminish."
receding,verb,(of a man's hair) cease to grow at the temples and above the forehead.
receipt,verb,mark (a bill) as paid.
receipt,noun,the action of receiving something or the fact of its being received.
receipted,verb,mark (a bill) as paid.
receipting,verb,mark (a bill) as paid.
receiptor,,<b>Definition</b> of <b>RECEIPTOR</b>. : one that receipts for property taken by a sheriff and agrees to return it upon demand.
receipts,noun,the action of receiving something or the fact of its being received.
receipts,verb,mark (a bill) as paid.
receivable,adjective,able to be received.
receivables,noun,"amounts owed to a business, regarded as assets."
receive,verb,(in tennis and similar games) be the player to whom the server serves (the ball).
receive,verb,"be given, presented with, or paid (something)."
receive,verb,"suffer, experience, or be subject to (specified treatment)."
receive,verb,greet or welcome (a visitor) formally.
receive,verb,form (an idea or impression) as a result of perception or experience.
receive,verb,detect or pick up (broadcast signals).
receive,verb,serve as a receptacle for.
receive,verb,eat or drink (the Eucharistic bread or wine).
received,verb,"be given, presented with, or paid (something)."
received,verb,"suffer, experience, or be subject to (specified treatment)."
received,verb,greet or welcome (a visitor) formally.
received,verb,form (an idea or impression) as a result of perception or experience.
receiver,noun,a person who gets or accepts something that has been sent or given to them.
receiver,noun,a person or company appointed by a court to manage the financial affairs of a business or person that has gone bankrupt.
receiver,noun,"the part of a telephone apparatus contained in the earpiece, in which electrical signals are converted into sounds."
receivers,noun,a person who gets or accepts something that has been sent or given to them.
receivers,noun,a person or company appointed by a court to manage the financial affairs of a business or person that has gone bankrupt.
receivers,noun,"the part of a telephone apparatus contained in the earpiece, in which electrical signals are converted into sounds."
receivership,noun,the state of being dealt with by an official receiver.
receiverships,noun,the state of being dealt with by an official receiver.
receives,verb,"be given, presented with, or paid (something)."
receives,verb,"suffer, experience, or be subject to (specified treatment)."
receives,verb,greet or welcome (a visitor) formally.
receives,verb,form (an idea or impression) as a result of perception or experience.
receiving,verb,"be given, presented with, or paid (something)."
receiving,verb,"suffer, experience, or be subject to (specified treatment)."
receiving,verb,greet or welcome (a visitor) formally.
receiving,verb,form (an idea or impression) as a result of perception or experience.
recelebrating,verb,publicly acknowledge (a significant or happy day or event) with a social gathering or enjoyable activity.
recelebrating,verb,"perform (a religious ceremony), in particular officiate at (the Eucharist)."
recelebrating,verb,honour or praise publicly.
recency,,"in recent years. of or belonging to a time not long past. (initial capital letter) Geology. noting or pertaining to the present epoch, originating at the end of the glacial period, about 10,000 years ago, and forming the latter half of the Quaternary Period; Holocene."
recension,noun,a revised edition of a text.
recent,adjective,"having happened, begun, or been done not long ago; belonging to a past period comparatively close to the present."
recently,adverb,at a recent time; not long ago.
recept,,<b>Definition</b> of <b>RECEPT</b>. : a mental image or idea formed by repeated exposure to a particular stimulus or class of stimuli.
receptacle,noun,a hollow object used to contain something.
receptacles,noun,a hollow object used to contain something.
reception,noun,"the action or process of receiving something sent, given, or inflicted."
reception,noun,"the action of admitting someone to a place, group, or institution or the process of being admitted."
receptionist,noun,"a person who greets and deals with clients and visitors to a surgery, office, etc."
receptionists,noun,"a person who greets and deals with clients and visitors to a surgery, office, etc."
receptions,noun,"the action or process of receiving something sent, given, or inflicted."
receptive,adjective,willing to consider or accept new suggestions and ideas.
receptively,,"Full <b>Definition</b> of <b>RECEPTIVE</b>. 1. : able or inclined to receive; especially : open and responsive to ideas, impressions, or suggestions. 2. a of a sensory end organ : fit to receive and transmit stimuli."
receptiveness,,"Full <b>Definition</b> of <b>RECEPTIVE</b>. 1. : able or inclined to receive; especially : open and responsive to ideas, impressions, or suggestions. 2. a of a sensory end organ : fit to receive and transmit stimuli."
receptivity,,"Full <b>Definition</b> of RECEPTIVE. 1. : able or inclined to receive; especially : open and responsive to ideas, impressions, or suggestions. 2. a of a sensory end organ : fit to receive and transmit stimuli."
receptor,noun,"an organ or cell able to respond to light, heat, or other external stimulus and transmit a signal to a sensory nerve."
receptors,noun,"an organ or cell able to respond to light, heat, or other external stimulus and transmit a signal to a sensory nerve."
recess,noun,a small space created by building part of a wall further back from the rest.
recess,noun,"a period of time when the proceedings of a parliament, committee, court of law, or other official body are temporarily suspended."
recess,verb,attach (a fitment) by setting it back into the wall or surface to which it is fixed.
recessed,verb,attach (a fitment) by setting it back into the wall or surface to which it is fixed.
recesses,noun,a small space created by building part of a wall further back from the rest.
recesses,noun,"a period of time when the proceedings of a parliament, committee, court of law, or other official body are temporarily suspended."
recesses,verb,attach (a fitment) by setting it back into the wall or surface to which it is fixed.
recessing,verb,go or move back or further away from a previous position.
recessing,verb,"(of a quality, feeling, or possibility) gradually diminish."
recessing,verb,(of a man's hair) cease to grow at the temples and above the forehead.
recession,noun,"a period of temporary economic decline during which trade and industrial activity are reduced, generally identified by a fall in GDP in two successive quarters."
recessional,adjective,relating to an economic recession.
recessionals,noun,a hymn sung while the clergy and choir prrecessionary,,"In economics, a <b>recession</b> is a business cycle contraction. It is a general slowdown in economic activity. Macroeconomic indicators such as GDP (gross domestic product), investment spending, capacity utilization, household income, business profits, and inflation fall, while bankruptcies and the unemployment rate rise."
recessions,noun,"a period of temporary economic decline during which trade and industrial activity are reduced, generally identified by a fall in GDP in two successive quarters."
recessively,,<b>Definition</b> of <b>RECESSIVE</b> for Kids. : being or produced by a form of a gene whose effect can be hidden by a dominant gene and which can produce a noticeable effect only when two copies of the gene are present &lt;Blue eye color is a <b>recessive</b> trait.&gt;
rechabite,noun,"(in the Bible) a member of an Israelite family, descended from Rechab, who refused to drink wine or live in houses (Jer. 35)."
recharge,verb,restore electrical energy in (a battery or a battery-operated device) by connecting it to a power supply.
recharged,verb,restore electrical energy in (a battery or a battery-operated device) by connecting it to a power supply.
recharges,verb,restore electrical energy in (a battery or a battery-operated device) by connecting it to a power supply.
recharging,verb,restore electrical energy in (a battery or a battery-operated device) by connecting it to a power supply.
recharters,,"a document, issued by a sovereign or state, outlining the conditions under which a corporation, colony, city, or other corporate body is organized, and <b>defining</b> its rights and privileges. (often initial capital letter) a document <b>defining</b> the formal organization of a corporate body; constitution:"
recheck,verb,check or verify again.
rechecked,verb,check or verify again.
rechecking,verb,check or verify again.
rechecks,verb,check or verify again.
recherche,adjective,"rare, exotic, or obscure."
rechristen,verb,give a new name to.
rechristened,verb,give a new name to.
rechristening,verb,give a new name to.
rechristenings,verb,give a new name to.
rechristens,verb,give a new name to.
recyclable,adjective,able to be recycled.
recycle,verb,convert (waste) into reusable material.
recycled,verb,convert (waste) into reusable material.
recycles,verb,convert (waste) into reusable material.
recycling,verb,convert (waste) into reusable material.
recidivate,verb,(of a convicted criminal) reoffend.
recidivist,noun,"a convicted criminal who reoffends, especially repeatedly."
recidivists,noun,"a convicted criminal who reoffends, especially repeatedly."
recipe,noun,"a set of instructions for preparing a particular dish, including a list of the ingredients required."
recipes,noun,"a set of instructions for preparing a particular dish, including a list of the ingredients required."
recipient,noun,a person or thing that receives or is awarded something.
recipient,adjective,receiving or capable of receiving something.
recipients,noun,a person or thing that receives or is awarded something.
reciprocal,adjective,(of an agreement or obligation) bearing on or binding each of two parties equally.
reciprocal,adjective,"given, felt, or done in return."
reciprocal,adjective,(of a course or bearing) differing from a given course or bearing by 180 degrees.
reciprocate,verb,respond to (a gesture or action) by making a corresponding one.
reciprocate,verb,(of a part of a machine) move backwards and forwards in a straight line.
reciprocated,verb,respond to (a gesture or action) by making a corresponding one.
reciprocated,verb,(of a part of a machine) move backwards and forwards in a straight line.
reciprocates,verb,respond to (a gesture or action) by making a corresponding one.
reciprocates,verb,(of a part of a machine) move backwards and forwards in a straight line.
reciprocating,verb,(of a part of a machine) move backwards and forwards in a straight line.
reciprocating,verb,respond to (a gesture or action) by making a corresponding one.
reciprocation,,<b>Definition</b> of <b>RECIPROCATION</b>. 1. a : a mutual exchange. b : a return in kind or of like value.
reciprocative,,"verb (used with object), reciprocated, reciprocating. to give, feel, etc., in return. to give and receive reciprocally; interchange: to reciprocate favors. to cause to move alternately backward and forward."
reciprocatory,verb,respond to (a gesture or action) by making a corresponding one.
reciprocatory,verb,(of a part of a machine) move backwards and forwards in a straight line.
reciprocity,noun,"the practice of exchanging things with others for mutual benefit, especially privileges granted by one country or organization to another."
reciprocities,,"Full <b>Definition</b> of <b>RECIPROCITY</b>. 1. : the quality or state of being reciprocal : mutual dependence, action, or influence. : a mutual exchange of privileges; specifically : a recognition by one of two countries or institutions of the validity of licenses or privileges granted by the other."
recirculate,verb,circulate again.
recirculated,verb,circulate again.
recirculates,verb,circulate again.
recirculating,verb,circulate again.
recital,noun,"an enumeration or listing of connected names, facts, or events."
recital,noun,a performance of a programme of music by a soloist or small group.
recitals,noun,"an enumeration or listing of connected names, facts, or events."
recitals,noun,a performance of a programme of music by a soloist or small group.
recitation,noun,the action of repeating something aloud from memory.
recitations,noun,the action of repeating something aloud from memory.
recitative,noun,"musical declamation of the kind usual in the narrative and dialogue parts of opera and oratorio, sung in the rhythm of ordinary speech with many words on the same note."
recitatives,noun,"musical declamation of the kind usual in the narrative and dialogue parts of opera and oratorio, sung in the rhythm of ordinary speech with many words on the same note."
recite,verb,repeat aloud or declaim (a poem or passage) from memory before an audience.
recited,verb,repeat aloud or declaim (a poem or passage) from memory before an audience.
recites,verb,repeat aloud or declaim (a poem or passage) from memory before an audience.
reciting,verb,repeat aloud or declaim (a poem or passage) from memory before an audience.
recked,verb,pay heed to something.
reckless,adjective,heedless of danger or the consequences of one's actions; rash or impetuous.
reckon,verb,rely on or be sure of.
reckon,verb,establish by calculation.
reckoned,verb,establish by calculation.
reckoned,verb,rely on or be sure of.
reckoner,noun,a table or device designed to assist with calculation.
reckoners,noun,a table or device designed to assist with calculation.
reckoning,noun,the action or process of calculating or estimating something.
reckoning,noun,the avenging or punishing of past mistakes or misdeeds.
reckoning,noun,contention for a place in a team or among the winners of a contest.
reckoning,verb,establish by calculation.
reckoning,verb,rely on or be sure of.
reckonings,noun,the action or process of calculating or estimating something.
reckons,verb,establish by calculation.
reckons,verb,rely on or be sure of.
recks,verb,pay heed to something.
reclaim,verb,"retrieve or recover (something previously lost, given, or paid); obtain the return of."
reclaim,verb,bring (waste land or land formerly under water) under cultivation.
reclaimed,verb,"retrieve or recover (something previously lost, given, or paid); obtain the return of."
reclaimed,verb,bring (waste land or land formerly under water) under cultivation.
reclaiming,verb,"retrieve or recover (something previously lost, given, or paid); obtain the return of."
reclaiming,verb,bring (waste land or land formerly under water) under cultivation.
reclaims,verb,"retrieve or recover (something previously lost, given, or paid); obtain the return of."
reclaims,verb,bring (waste land or land formerly under water) under cultivation.
reclamation,,"In this question, <b>reclamation</b> is a noun that means the conversion of wasteland into land suitable for use. <b>Reclamation</b> is the act of returning something to a former, better state. Land <b>reclamation</b> might involve razing a strip mall and planting crops."
reclamations,,"<b>Reclamation</b> is the act of returning something to a former, better state. Land <b>reclamation</b> might involve razing a strip mall and planting crops. <b>Reclamation</b> is the noun form of the verb to reclaim."
reclassify,verb,assign to a different class or category.
